goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic
6109125,84517401,experience,명료한조지아힐,생각보다 오버핏이라 s사이즈 하길 잘한거 같아요 색감도 완전 봄여름에 딱이에요 초록색 체크 사이에 잔잔하게 주황색도 들어가있어서 밋밋하지 않고 귀여워요 여름에 입어도 시원한 소재고 구김도 전혀 안갈거 같아서 좋아요 비침도 아예 없어서 단독으로 입어도 될거 같아요  소매 부분에 걷어 올려서 입을 수 있는 단추가 있어서 롤업해서 입으면 더 귀여워요  요즘같은 날씨에 꾸안꾸로 어디 갈때 잘 입을거 같아요 여행갈 때 흰색 롱스커트랑 입어도 진짜 귀여울거 같아요 빈티지 느낌이라 더 마음에 들어요,5.0,True,S,163.0,58.0,여성,2026-05-17 00:33:17,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,True,1,filluminate,상의,S,,2026,5,17,일,5,응답,조금 큼,화면과 비슷,매우 좋음,전혀 없음,,,,,5.0,,,,5.0,1.0,1.0,0.0,0.0,,,생각보다 오버핏이라 s사이즈 하길 잘한거 같아요 색감도 완전 봄여름에 딱이에요 초록색 체크 사이에 잔잔하게 주황색도 들어가있어서 밋밋하지 않고 귀여워요 여름에 입어도 시원한 소재고 구김도 전혀 안갈거 같아서 좋아요 비침도 아예 없어서 단독으로 입어도 될거 같아요 소매 부분에 걷어 올려서 입을 수 있는 단추가 있어서 롤업해서 입으면 더 귀여워요 요즘같은 날씨에 꾸안꾸로 어디 갈때 잘 입을거 같아요 여행갈 때 흰색 롱스커트랑 입어도 진짜 귀여울거 같아요 빈티지 느낌이라 더 마음에 들어요,생각보다오버핏이라s사이즈하길잘한거같아요색감도완전봄여름에딱이에요초록색체크사이에잔잔하게주황색도들어가있어서밋밋하지않고귀여워요여름에입어도시원한소재고구김도전혀안갈거같아서좋아요비침도아예없어서단독으로입어도될거같아요소매부분에걷어올려서입을수있는단추가있어서롤업해서입으면더귀여워요요즘같은날씨에꾸안꾸로어디갈때잘입을거같아요여행갈때흰색롱스커트랑입어도진짜귀여울거같아요빈티지느낌이라더마음에들어요,0,0,0,0,0,False,274,203,272,True
6109125,84489482,style,하마지워니,시어서커 재질이라 구김은 가겠지만 여름에 시원하게 입을 것 같아요! M사이즈로 했다가 S사이즈로 변경 요청했는데 바꾸길 잘한 것 같아요! 넉넉하고 옆에 팔을 접을 수 있는 단추가 있어서 더 멋스러운 것 같아요~,5.0,False,M,159.0,65.0,여성,2026-05-16 01:51:39,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,M,,2026,5,16,토,5,응답,조금 큼,화면과 비슷,좋음,많음,,,,,4.0,,,,2.0,1.0,1.0,0.0,0.0,,,시어서커 재질이라 구김은 가겠지만 여름에 시원하게 입을 것 같아요! M사이즈로 했다가 S사이즈로 변경 요청했는데 바꾸길 잘한 것 같아요! 넉넉하고 옆에 팔을 접을 수 있는 단추가 있어서 더 멋스러운 것 같아요~,시어서커재질이라구김은가겠지만여름에시원하게입을것같아요m사이즈로했다가s사이즈로변경요청했는데바꾸길잘한것같아요넉넉하고옆에팔을접을수있는단추가있어서더멋스러운것같아요,0,0,2,0,0,False,117,83,117,True
6109125,84489474,general,하마지워니,시어서커 재질이라 구김은 가겠지만 여름에 시원하게 입을 것 같아요! M사이즈로 했다가 S사이즈로 변경 요청했는데 바꾸길 잘한 것 같아요! 넉넉하고 옆에 팔을 접을 수 있는 단추가 있어서 더 멋스러운 것 같아요~,5.0,False,M,159.0,65.0,여성,2026-05-16 01:51:05,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,M,,2026,5,16,토,5,응답,조금 큼,화면과 비슷,좋음,많음,,,,,4.0,,,,2.0,1.0,1.0,0.0,0.0,,,시어서커 재질이라 구김은 가겠지만 여름에 시원하게 입을 것 같아요! M사이즈로 했다가 S사이즈로 변경 요청했는데 바꾸길 잘한 것 같아요! 넉넉하고 옆에 팔을 접을 수 있는 단추가 있어서 더 멋스러운 것 같아요~,시어서커재질이라구김은가겠지만여름에시원하게입을것같아요m사이즈로했다가s사이즈로변경요청했는데바꾸길잘한것같아요넉넉하고옆에팔을접을수있는단추가있어서더멋스러운것같아요,0,0,2,0,0,False,117,83,117,True
6109125,84485399,style,거참조용히해요,사이즈가 생각보다 과하게 크지않고 여자가입어도 핏 예뻐요! 색이 연해서 좋습니당 하늘하늘하게 얇아서 여름에 입기좋을거같아요,5.0,False,S,160.0,55.0,여성,2026-05-15 22:09:27,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,15,금,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,사이즈가 생각보다 과하게 크지않고 여자가입어도 핏 예뻐요! 색이 연해서 좋습니당 하늘하늘하게 얇아서 여름에 입기좋을거같아요,사이즈가생각보다과하게크지않고여자가입어도핏예뻐요색이연해서좋습니당하늘하늘하게얇아서여름에입기좋을거같아요,0,0,1,0,0,False,68,54,68,True
6109125,84485391,general,거참조용히해요,사이즈가 생각보다 과하게 크지않고 여자가입어도 핏 예뻐요! 색이 연해서 좋습니당 하늘하늘하게 얇아서 여름에 입기좋을거같아요,5.0,False,S,160.0,55.0,여성,2026-05-15 22:09:04,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,15,금,5,응답,조금 큼,밝음,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,1.0,1.0,,,사이즈가 생각보다 과하게 크지않고 여자가입어도 핏 예뻐요! 색이 연해서 좋습니당 하늘하늘하게 얇아서 여름에 입기좋을거같아요,사이즈가생각보다과하게크지않고여자가입어도핏예뻐요색이연해서좋습니당하늘하늘하게얇아서여름에입기좋을거같아요,0,0,1,0,0,False,68,54,68,True
6109125,84467308,style,뿡랑,솔직히 진짜 배송 너무 늦어서 취소할까 백만번 고민했지만 받는 순간 그런 마음 싹 사라짐. 개큐트. 너무 예쁘고 에겐 고 자체입니다~,5.0,False,L,178.0,80.0,남성,2026-05-15 10:06:57,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,15,금,5,응답,조금 큼,화면과 비슷,매우 좋음,약간 있음,,,,,5.0,,,,3.0,1.0,1.0,0.0,0.0,,,솔직히 진짜 배송 너무 늦어서 취소할까 백만번 고민했지만 받는 순간 그런 마음 싹 사라짐. 개큐트. 너무 예쁘고 에겐 고 자체입니다~,솔직히진짜배송너무늦어서취소할까백만번고민했지만받는순간그런마음싹사라짐개큐트너무예쁘고에겐고자체입니다,0,0,0,0,0,False,74,52,74,True
6109125,84462500,general,격렬한민트무스탕,너무 귀여워요 휘뚤마뚤 입기 딱 좋고 아무 바지에 입어도 잘어울려요,5.0,False,L,175.0,60.0,여성,2026-05-15 00:30:52,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 많음,False,0,filluminate,상의,L,,2026,5,15,금,5,응답,많이 큼,화면과 비슷,보통,많음,,,,,3.0,,,,2.0,2.0,2.0,0.0,0.0,,,너무 귀여워요 휘뚤마뚤 입기 딱 좋고 아무 바지에 입어도 잘어울려요,너무귀여워요휘뚤마뚤입기딱좋고아무바지에입어도잘어울려요,0,0,0,0,0,False,37,28,37,True
6109125,84420961,style,ISTPSJ,옷이 정말 예쁩니다. 맨날 이런 스탈 옷만 입고 싶어요.. ㅇ 넘 예쁘다앙,5.0,False,L,179.0,80.0,남성,2026-05-13 18:22:28,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,옷이 정말 예쁩니다. 맨날 이런 스탈 옷만 입고 싶어요.. ㅇ 넘 예쁘다앙,옷이정말예쁩니다맨날이런스탈옷만입고싶어요넘예쁘다앙,0,0,0,0,0,False,41,26,41,True
6109125,84420951,general,ISTPSJ,옷이 정말 예쁩니다. 맨날 이런 스탈 옷만 입고 싶어요.. ㅇ 넘 예쁘다앙,5.0,False,L,179.0,80.0,남성,2026-05-13 18:21:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,옷이 정말 예쁩니다. 맨날 이런 스탈 옷만 입고 싶어요.. ㅇ 넘 예쁘다앙,옷이정말예쁩니다맨날이런스탈옷만입고싶어요넘예쁘다앙,0,0,0,0,0,False,41,26,41,True
﻿6109139,84489289,general,보송밥,사진보다는 살짝 핑크+보라느낌이 더 나요. 소매 디테일이 진짜 귀여워요. 재질은 약간 탄탄한 거즈느낌이에요.,5.0,False,S,163.0,63.0,여성,2026-05-16 01:30:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,16,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,사진보다는 살짝 핑크+보라느낌이 더 나요. 소매 디테일이 진짜 귀여워요. 재질은 약간 탄탄한 거즈느낌이에요.,사진보다는살짝핑크보라느낌이더나요소매디테일이진짜귀여워요재질은약간탄탄한거즈느낌이에요,0,0,0,0,0,False,60,44,60,True
6109139,84450056,general,맹스톤,생각보다 크긴 하지만 여름에 입을 때 안 붙고 좋을 것 같아요!!! 시원하게 잘 입겠습니당,4.0,False,S,160.0,48.0,여성,2026-05-14 17:37:53,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,14,목,4,응답,조금 큼,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,1.0,1.0,0.0,0.0,,,생각보다 크긴 하지만 여름에 입을 때 안 붙고 좋을 것 같아요!!! 시원하게 잘 입겠습니당,생각보다크긴하지만여름에입을때안붙고좋을것같아요시원하게잘입겠습니당,0,0,3,0,0,True,50,34,50,True
6109139,84447968,general,깨집사,조금 기다리긴 했지만 재질이 시원할듯 해요 옷 이쁘네요ㅋ,5.0,False,S,167.0,59.0,남성,2026-05-14 16:21:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,14,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,조금 기다리긴 했지만 재질이 시원할듯 해요 옷 이쁘네요ㅋ,조금기다리긴했지만재질이시원할듯해요옷이쁘네요,1,0,0,0,0,False,31,23,31,True
6109139,84440416,general,3633,실제 색상은 좀 칙칙한 감이 있긴 하네요 그치만 편하게 막입기 좋을듯,4.0,False,S,160.0,53.0,여성,2026-05-14 11:35:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,14,목,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,실제 색상은 좀 칙칙한 감이 있긴 하네요 그치만 편하게 막입기 좋을듯,실제색상은좀칙칙한감이있긴하네요그치만편하게막입기좋을듯,0,0,0,0,0,False,38,28,38,True
﻿6140883,84458181,general,거기있어봤자,길이가 생각보다 길어서 수선해서 입어야 할거같아용 막 걸치기에 좋아요,5.0,False,S,159.0,52.0,여성,2026-05-14 22:00:54,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,14,목,5,응답,조금 큼,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,1.0,1.0,0.0,0.0,,,길이가 생각보다 길어서 수선해서 입어야 할거같아용 막 걸치기에 좋아요,길이가생각보다길어서수선해서입어야할거같아용막걸치기에좋아요,0,0,0,0,0,False,38,30,38,True
6140883,84434818,general,한국인의얼,색감이 너무 좋고 청바지랑 입으면 완젼 찰떡이에요,5.0,False,L,178.0,78.0,남성,2026-05-14 02:35:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,14,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,색감이 너무 좋고 청바지랑 입으면 완젼 찰떡이에요,색감이너무좋고청바지랑입으면완젼찰떡이에요,0,0,0,0,0,False,27,21,27,True
6140883,84391227,general,공손한대치동로퍼,구김이 약간 있긴하지만 원단이 구김이 있더라도 자연스럽게 보이고 시원한 소재라 극심하게 더울때만 아니라면 그냥 흰티에 툭하고 같이 걸쳐서 입기에 딱 좋을 것 같습니다. 아저씨 느낌나는 체크느낌 전혀아니고 이쁘고 맘에 듭니다. 그리고 사이즈가 좀 크다는 후기가 많아 한사이즈 줄여서 주문할까 고민하다 본래 정사이즈로 시켰는데 저는 크지않고 적당하네요.,5.0,False,L,178.0,77.0,남성,2026-05-12 20:09:26,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,매우 좋음,약간 있음,,,,,5.0,,,,3.0,0.0,0.0,0.0,0.0,,,구김이 약간 있긴하지만 원단이 구김이 있더라도 자연스럽게 보이고 시원한 소재라 극심하게 더울때만 아니라면 그냥 흰티에 툭하고 같이 걸쳐서 입기에 딱 좋을 것 같습니다. 아저씨 느낌나는 체크느낌 전혀아니고 이쁘고 맘에 듭니다. 그리고 사이즈가 좀 크다는 후기가 많아 한사이즈 줄여서 주문할까 고민하다 본래 정사이즈로 시켰는데 저는 크지않고 적당하네요.,구김이약간있긴하지만원단이구김이있더라도자연스럽게보이고시원한소재라극심하게더울때만아니라면그냥흰티에툭하고같이걸쳐서입기에딱좋을것같습니다아저씨느낌나는체크느낌전혀아니고이쁘고맘에듭니다그리고사이즈가좀크다는후기가많아한사이즈줄여서주문할까고민하다본래정사이즈로시켰는데저는크지않고적당하네요,0,0,0,0,0,False,195,147,195,True
6140883,84361248,general,오여,색감도 좋고 부들부들한 재질이라 간절기에 좋아요,5.0,False,S,170.0,70.0,남성,2026-05-11 18:13:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 많음,True,0,filluminate,상의,S,,2026,5,11,월,5,응답,정사이즈,화면과 비슷,보통,많음,,,,,3.0,,,,2.0,0.0,0.0,0.0,0.0,,,색감도 좋고 부들부들한 재질이라 간절기에 좋아요,색감도좋고부들부들한재질이라간절기에좋아요,0,0,0,0,0,False,26,21,26,True
﻿5345903,84352847,style,라귀귀,엄청 자주 입어요 너무 예쁩니다ㅠㅠ 프린팅이랑 자수같은 것도 너무 좋아요,5.0,False,S,162.0,54.0,여성,2026-05-11 11:58:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,0,filluminate,상의,S,,2026,5,11,월,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,,,엄청 자주 입어요 너무 예쁩니다ㅠㅠ 프린팅이랑 자수같은 것도 너무 좋아요,엄청자주입어요너무예쁩니다프린팅이랑자수같은것도너무좋아요,0,2,0,0,0,False,40,29,40,True
﻿6351589,84530588,experience,22d,먼저 체험단 기회를 주신 필루미네이트에 감사드립니다. 이 옷은 핏과 색감에서 월등하다고 느꼈습니다. 너무 크롭하지 않은 적당한 기장의 세미크롭으로 활용도가 다양하고 부담 없이 입을수 있는 장점에 신장도 커보이는 보정을 해주는 좋은 장점만 있는것 같습니다. 저는 무엇보다 너무 어벙벙하지 않고 딱 깔끔하게 떨어지는 핏이 마음에 들었습니다. 팔을 한단접어도 정말 예쁜 아이템이고 핏도 더 좋아 집니다. 그리고 색상을 보자면 블루색 스트라이프가 부담스럽지 않게 비교적 얇고 촘촘하게 들어가 있어 캐주얼과 포멀 둘다 활용할 수 있는 캐주얼함과 단정함을 동시에 담고있는 매력적인 패턴이라 느꼈습니다. 밝은 색으로 봄여름에 여러 연출이 가능하여 데일리로 많이 착용할 듯 합니다. 그리고 포인트로 뒷면의 턱 뒷테일도 심심하지 않게 들어가 있어 필루미네이트만의 특색이 느껴집니다. 그리고 소재는 폴리가 들어가 구김이 잘생기지 않고 편안하게 착용할수있는 착용감을 느낄 수 있었습니다. 재질은 너무 얇지 않고 약간의 두께감이 덥지 않게 들어가 핏을 정말 잘 잡아줍니다. 마음에 드는 상품이라 생각이 듭니다. 추천드립니다.,5.0,True,S,170.0,52.0,남성,2026-05-17 15:49:04,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,17,일,5,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,,4.0,,,,4.0,0.0,0.0,0.0,0.0,,,먼저 체험단 기회를 주신 필루미네이트에 감사드립니다. 이 옷은 핏과 색감에서 월등하다고 느꼈습니다. 너무 크롭하지 않은 적당한 기장의 세미크롭으로 활용도가 다양하고 부담 없이 입을수 있는 장점에 신장도 커보이는 보정을 해주는 좋은 장점만 있는것 같습니다. 저는 무엇보다 너무 어벙벙하지 않고 딱 깔끔하게 떨어지는 핏이 마음에 들었습니다. 팔을 한단접어도 정말 예쁜 아이템이고 핏도 더 좋아 집니다. 그리고 색상을 보자면 블루색 스트라이프가 부담스럽지 않게 비교적 얇고 촘촘하게 들어가 있어 캐주얼과 포멀 둘다 활용할 수 있는 캐주얼함과 단정함을 동시에 담고있는 매력적인 패턴이라 느꼈습니다. 밝은 색으로 봄여름에 여러 연출이 가능하여 데일리로 많이 착용할 듯 합니다. 그리고 포인트로 뒷면의 턱 뒷테일도 심심하지 않게 들어가 있어 필루미네이트만의 특색이 느껴집니다. 그리고 소재는 폴리가 들어가 구김이 잘생기지 않고 편안하게 착용할수있는 착용감을 느낄 수 있었습니다. 재질은 너무 얇지 않고 약간의 두께감이 덥지 않게 들어가 핏을 정말 잘 잡아줍니다. 마음에 드는 상품이라 생각이 듭니다. 추천드립니다.,먼저체험단기회를주신필루미네이트에감사드립니다이옷은핏과색감에서월등하다고느꼈습니다너무크롭하지않은적당한기장의세미크롭으로활용도가다양하고부담없이입을수있는장점에신장도커보이는보정을해주는좋은장점만있는것같습니다저는무엇보다너무어벙벙하지않고딱깔끔하게떨어지는핏이마음에들었습니다팔을한단접어도정말예쁜아이템이고핏도더좋아집니다그리고색상을보자면블루색스트라이프가부담스럽지않게비교적얇고촘촘하게들어가있어캐주얼과포멀둘다활용할수있는캐주얼함과단정함을동시에담고있는매력적인패턴이라느꼈습니다밝은색으로봄여름에여러연출이가능하여데일리로많이착용할듯합니다그리고포인트로뒷면의턱뒷테일도심심하지않게들어가있어필루미네이트만의특색이느껴집니다그리고소재는폴리가들어가구김이잘생기지않고편안하게착용할수있는착용감을느낄수있었습니다재질은너무얇지않고약간의두께감이덥지않게들어가핏을정말잘잡아줍니다마음에드는상품이라생각이듭니다추천드립니다,0,0,0,0,0,False,561,417,561,True
6351589,84513942,experience,로나메,"살짝 오버핏으로 입고 싶어서 M사이즈 시켰는데 168 기준 사진 정도의 기장입니다. 품에 비해 기장이 엄청 길게 떨어지는 편은 아니에요. 오픈해서 입어도, 단독으로 입어도 전부 괜찮아요!   흐물거리는 거즈 셔츠가 아니라 탄탄한 재질이라 너무 저렴해 보이지도 않고 컬러도 딱 여름에 어울리는 연하늘 스트라이프라 제가 코디한 연청이나 흰색 베이지 중청 블랙 등 웬만한 컬러들 다 무난하게 잘 어울릴 것 같습니다.  저는 연청 데님이랑 코디했는데 다음에는 화이트 스커트랑 베이지 카고에도 매치해볼 생각이에요. 뭐랑 코디하느냐에 따라 분위기가 확 바뀔 거 같아용🤍",5.0,True,M,168.0,53.0,여성,2026-05-16 22:03:51,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,1,filluminate,상의,M,,2026,5,16,토,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,"살짝 오버핏으로 입고 싶어서 M사이즈 시켰는데 168 기준 사진 정도의 기장입니다. 품에 비해 기장이 엄청 길게 떨어지는 편은 아니에요. 오픈해서 입어도, 단독으로 입어도 전부 괜찮아요! 흐물거리는 거즈 셔츠가 아니라 탄탄한 재질이라 너무 저렴해 보이지도 않고 컬러도 딱 여름에 어울리는 연하늘 스트라이프라 제가 코디한 연청이나 흰색 베이지 중청 블랙 등 웬만한 컬러들 다 무난하게 잘 어울릴 것 같습니다. 저는 연청 데님이랑 코디했는데 다음에는 화이트 스커트랑 베이지 카고에도 매치해볼 생각이에요. 뭐랑 코디하느냐에 따라 분위기가 확 바뀔 거 같아용",살짝오버핏으로입고싶어서m사이즈시켰는데168기준사진정도의기장입니다품에비해기장이엄청길게떨어지는편은아니에요오픈해서입어도단독으로입어도전부괜찮아요흐물거리는거즈셔츠가아니라탄탄한재질이라너무저렴해보이지도않고컬러도딱여름에어울리는연하늘스트라이프라제가코디한연청이나흰색베이지중청블랙등웬만한컬러들다무난하게잘어울릴것같습니다저는연청데님이랑코디했는데다음에는화이트스커트랑베이지카고에도매치해볼생각이에요뭐랑코디하느냐에따라분위기가확바뀔거같아용,0,0,1,0,1,True,312,223,308,True
6351589,84496616,experience,뻔뻔한분홍투피스,색감도 이쁘고 핏이 엄청 넉넉해요 오버사이즈로 입어도 되고 조금 어깨넓으신 분이 입으면 딱 정핏일 것 같아요! 소재도 여름에 입기에 좋고 대신 레이어드 해서 입으면 살짝 더울 것 같아요  소매도 넉넉해서 여리여리한 핏이 됩니다! 늦봄에서 초가을까지 입기 좋을것 같습니다. 사이즈도 마름에서 통통까지도 다 커버가능합니다(s사이즈 기준) 넉넉한 핏 좋아하시는 분들도 스몰시키셔도 충분히 넉넉하게 입으실 수 있으실거에요!  은은한 색상이라 어느 코디에도 잘 어울리고 단벌로도 겉옷으로도 다 활용가능한게 장점인 것 같습니다,5.0,True,S,158.0,47.0,여성,2026-05-16 12:38:40,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,16,토,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,색감도 이쁘고 핏이 엄청 넉넉해요 오버사이즈로 입어도 되고 조금 어깨넓으신 분이 입으면 딱 정핏일 것 같아요! 소재도 여름에 입기에 좋고 대신 레이어드 해서 입으면 살짝 더울 것 같아요 소매도 넉넉해서 여리여리한 핏이 됩니다! 늦봄에서 초가을까지 입기 좋을것 같습니다. 사이즈도 마름에서 통통까지도 다 커버가능합니다(s사이즈 기준) 넉넉한 핏 좋아하시는 분들도 스몰시키셔도 충분히 넉넉하게 입으실 수 있으실거에요! 은은한 색상이라 어느 코디에도 잘 어울리고 단벌로도 겉옷으로도 다 활용가능한게 장점인 것 같습니다,색감도이쁘고핏이엄청넉넉해요오버사이즈로입어도되고조금어깨넓으신분이입으면딱정핏일것같아요소재도여름에입기에좋고대신레이어드해서입으면살짝더울것같아요소매도넉넉해서여리여리한핏이됩니다늦봄에서초가을까지입기좋을것같습니다사이즈도마름에서통통까지도다커버가능합니다s사이즈기준넉넉한핏좋아하시는분들도스몰시키셔도충분히넉넉하게입으실수있으실거에요은은한색상이라어느코디에도잘어울리고단벌로도겉옷으로도다활용가능한게장점인것같습니다,0,0,3,0,0,False,288,213,286,True
6351589,84477817,style,아아아이어,기장이 크롭해서 스타일이 좋아보이고 옷 두께는 살짝 있어서 한여름에는 입기 더울거 같아요. 굉장히 마음에 듭니다.,5.0,False,M,171.0,66.0,남성,2026-05-15 17:00:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,,,기장이 크롭해서 스타일이 좋아보이고 옷 두께는 살짝 있어서 한여름에는 입기 더울거 같아요. 굉장히 마음에 듭니다.,기장이크롭해서스타일이좋아보이고옷두께는살짝있어서한여름에는입기더울거같아요굉장히마음에듭니다,0,0,0,0,0,False,63,47,63,True
6351589,84477702,general,아아아이어,기장이 크롭해서 스타일이 더 좋아보이고 두께감은 살짝 있어서 한여름에 입으면 더울 거 같아요. 옷은 예쁩니다.,5.0,False,M,171.0,66.0,남성,2026-05-15 16:55:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,,,기장이 크롭해서 스타일이 더 좋아보이고 두께감은 살짝 있어서 한여름에 입으면 더울 거 같아요. 옷은 예쁩니다.,기장이크롭해서스타일이더좋아보이고두께감은살짝있어서한여름에입으면더울거같아요옷은예쁩니다,0,0,0,0,0,False,61,45,61,True
